method,alpha,layer,groups,group_size_pattern,num_groups,unique_group_count_1,unique_group_count_2,unique_group_rate_1,unique_group_rate_2,mean_unique_groups,mean_intragroup_output_distance,oracle_unique_group_rate_1,oracle_unique_group_rate_2,oracle_mean_unique_groups,oracle_mean_intragroup_output_distance
legacy_pairwise_hc,0.5,7,"[[0,2],[1,3,4],[5,7],[6]]","[3,2,2,1]",4,14943,50593,0.2280120849609375,0.7719879150390625,1.7719879150390625,0.8043620347976684,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715
objective_aware,0.5,8,"[[0,1,3,4,6],[2],[5],[7]]","[5,1,1,1]",4,25154,40382,0.383819580078125,0.616180419921875,1.616180419921875,0.9122452139854431,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
legacy_pairwise_hc,0.5,8,"[[0,5],[1,3,7],[2],[4,6]]","[3,2,2,1]",4,16034,49502,0.244659423828125,0.755340576171875,1.755340576171875,0.9562472462654114,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
objective_aware,0.5,9,"[[0,1,2,5,7],[3],[4],[6]]","[5,1,1,1]",4,26510,39026,0.404510498046875,0.595489501953125,1.595489501953125,1.049297434091568,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
legacy_pairwise_hc,0.5,9,"[[0,5,6],[1,7],[2,3],[4]]","[3,2,2,1]",4,20608,44928,0.314453125,0.685546875,1.685546875,1.0432774066925048,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
objective_aware,0.5,10,"[[0],[1,3],[2],[4,5,6,7]]","[4,2,1,1]",4,25967,39569,0.3962249755859375,0.6037750244140625,1.6037750244140625,1.3638418742588587,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
legacy_pairwise_hc,0.5,10,"[[0],[1,3],[2,4,7],[5,6]]","[3,2,2,1]",4,23843,41693,0.3638153076171875,0.6361846923828125,1.6361846923828125,1.2842775344848634,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
objective_aware,0.5,11,"[[0,1,6,7],[2,5],[3],[4]]","[4,2,1,1]",4,29627,35909,0.4520721435546875,0.5479278564453125,1.5479278564453125,1.4831133059092931,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
legacy_pairwise_hc,0.5,11,"[[0,1,6,7],[2,5],[3],[4]]","[4,2,1,1]",4,29627,35909,0.4520721435546875,0.5479278564453125,1.5479278564453125,1.4831133059092931,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
objective_aware,0.5,12,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,32811,32725,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
legacy_pairwise_hc,0.5,12,"[[0,4,5],[1,3],[2,6],[7]]","[3,2,2,1]",4,21429,44107,0.3269805908203125,0.6730194091796875,1.6730194091796875,1.554681420326233,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
objective_aware,0.5,13,"[[0,1,3,5,6],[2],[4],[7]]","[5,1,1,1]",4,29804,35732,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
legacy_pairwise_hc,0.5,13,"[[0],[1,6],[2,4,7],[3,5]]","[3,2,2,1]",4,21432,44104,0.3270263671875,0.6729736328125,1.6729736328125,1.6982540607452392,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
objective_aware,0.5,14,"[[0],[1,4,5,6,7],[2],[3]]","[5,1,1,1]",4,32276,33260,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
legacy_pairwise_hc,0.5,14,"[[0,3],[1,5,6,7],[2],[4]]","[4,2,1,1]",4,29767,35769,0.4542083740234375,0.5457916259765625,1.5457916259765625,2.2668678419930592,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
objective_aware,0.5,15,"[[0],[1,2,4,5,7],[3],[6]]","[5,1,1,1]",4,27622,37914,0.421478271484375,0.578521728515625,1.578521728515625,2.290358245372772,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
legacy_pairwise_hc,0.5,15,"[[0,5],[1,4,7],[2,6],[3]]","[3,2,2,1]",4,23667,41869,0.3611297607421875,0.6388702392578125,1.6388702392578125,2.293141984939575,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
objective_aware,0.5,16,"[[0,1,2,3,7],[4],[5],[6]]","[5,1,1,1]",4,27922,37614,0.426055908203125,0.573944091796875,1.573944091796875,2.777230954170227,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
legacy_pairwise_hc,0.5,16,"[[0,1],[2],[3,4,6,7],[5]]","[4,2,1,1]",4,23247,42289,0.3547210693359375,0.6452789306640625,1.6452789306640625,2.348903179168701,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
objective_aware,0.5,17,"[[0],[1,3,4,6,7],[2],[5]]","[5,1,1,1]",4,28919,36617,0.4412689208984375,0.5587310791015625,1.5587310791015625,3.3803613662719725,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
legacy_pairwise_hc,0.5,17,"[[0],[1,3,6],[2,5],[4,7]]","[3,2,2,1]",4,20099,45437,0.3066864013671875,0.6933135986328125,1.6933135986328125,3.202444076538086,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
objective_aware,0.5,18,"[[0],[1],[2],[3,4,5,6,7]]","[5,1,1,1]",4,25489,40047,0.3889312744140625,0.6110687255859375,1.6110687255859375,4.073644232749939,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
legacy_pairwise_hc,0.5,18,"[[0],[1,3,6],[2],[4,5,7]]","[3,3,1,1]",4,20079,45457,0.3063812255859375,0.6936187744140625,1.6936187744140625,3.760180393854777,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
objective_aware,0.5,19,"[[0,2,3,5,7],[1],[4],[6]]","[5,1,1,1]",4,27235,38301,0.4155731201171875,0.5844268798828125,1.5844268798828125,4.08672080039978,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
legacy_pairwise_hc,0.5,19,"[[0,3],[1],[2,5,7],[4,6]]","[3,2,2,1]",4,23792,41744,0.363037109375,0.636962890625,1.636962890625,4.377289485931397,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
objective_aware,0.5,20,"[[0],[1,2,3,4,7],[5],[6]]","[5,1,1,1]",4,24849,40687,0.3791656494140625,0.6208343505859375,1.6208343505859375,3.6879799604415893,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
legacy_pairwise_hc,0.5,20,"[[0,6],[1,3,7],[2,4],[5]]","[3,2,2,1]",4,15154,50382,0.231231689453125,0.768768310546875,1.768768310546875,3.580891990661621,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
objective_aware,0.5,21,"[[0],[1],[2,3,4,6,7],[5]]","[5,1,1,1]",4,25893,39643,0.3950958251953125,0.6049041748046875,1.6049041748046875,3.428281307220459,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
legacy_pairwise_hc,0.5,21,"[[0],[1,4],[2,3,6,7],[5]]","[4,2,1,1]",4,19193,46343,0.2928619384765625,0.7071380615234375,1.7071380615234375,3.417833089828491,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
objective_aware,0.5,22,"[[0,1,3,4,6],[2],[5],[7]]","[5,1,1,1]",4,24880,40656,0.379638671875,0.620361328125,1.620361328125,3.4718147993087767,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
legacy_pairwise_hc,0.5,22,"[[0,5],[1],[2,7],[3,4,6]]","[3,2,2,1]",4,18677,46859,0.2849884033203125,0.7150115966796875,1.7150115966796875,3.4456594944000245,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
objective_aware,0.5,23,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,25515,40021,0.3893280029296875,0.6106719970703125,1.6106719970703125,3.7738932609558105,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
legacy_pairwise_hc,0.5,23,"[[0,4,7],[1,6],[2,5],[3]]","[3,2,2,1]",4,20654,44882,0.315155029296875,0.684844970703125,1.684844970703125,3.6076627731323243,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
objective_aware,0.5,24,"[[0,2,3,4,7],[1],[5],[6]]","[5,1,1,1]",4,27205,38331,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
legacy_pairwise_hc,0.5,24,"[[0,2,3],[1],[4,7],[5,6]]","[3,2,2,1]",4,18010,47526,0.274810791015625,0.725189208984375,1.725189208984375,3.50611891746521,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
objective_aware,0.5,25,"[[0,5],[1],[2,3,6],[4,7]]","[3,2,2,1]",4,18259,47277,0.2786102294921875,0.7213897705078125,1.7213897705078125,3.791467618942261,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
legacy_pairwise_hc,0.5,25,"[[0,5],[1,6],[2,3],[4,7]]","[2,2,2,2]",4,16616,48920,0.2535400390625,0.7464599609375,1.7464599609375,3.8248549699783325,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
objective_aware,0.5,26,"[[0,2,3,5,7],[1],[4],[6]]","[5,1,1,1]",4,31801,33735,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
legacy_pairwise_hc,0.5,26,"[[0,7],[1,6],[2,3,5],[4]]","[3,2,2,1]",4,21920,43616,0.33447265625,0.66552734375,1.66552734375,4.267577409744263,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
objective_aware,0.5,27,"[[0,3,4,5,6],[1],[2],[7]]","[5,1,1,1]",4,28119,37417,0.4290618896484375,0.5709381103515625,1.5709381103515625,5.5819800853729244,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
legacy_pairwise_hc,0.5,27,"[[0,3,4],[1,7],[2],[5,6]]","[3,2,2,1]",4,18319,47217,0.2795257568359375,0.7204742431640625,1.7204742431640625,5.442244625091552,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
objective_aware,0.5,28,"[[0,4,5],[1,2,3],[6],[7]]","[3,3,1,1]",4,23825,41711,0.3635406494140625,0.6364593505859375,1.6364593505859375,8.733264764149984,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
legacy_pairwise_hc,0.5,28,"[[0,4,5],[1,2],[3],[6,7]]","[3,2,2,1]",4,23784,41752,0.3629150390625,0.6370849609375,1.6370849609375,8.964412498474122,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
objective_aware,0.5,29,"[[0,2],[1,3,6,7],[4],[5]]","[4,2,1,1]",4,28742,36794,0.438568115234375,0.561431884765625,1.561431884765625,13.549755641392299,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
legacy_pairwise_hc,0.5,29,"[[0,2],[1,7],[3,6],[4,5]]","[2,2,2,2]",4,28406,37130,0.433441162109375,0.566558837890625,1.566558837890625,13.234959363937378,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
objective_aware,0.5,30,"[[0,2,4,6,7],[1],[3],[5]]","[5,1,1,1]",4,30409,35127,0.4640045166015625,0.5359954833984375,1.5359954833984375,26.704922676086426,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
legacy_pairwise_hc,0.5,30,"[[0,4],[1],[2,6,7],[3,5]]","[3,2,2,1]",4,26683,38853,0.4071502685546875,0.5928497314453125,1.5928497314453125,32.559074783325194,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
objective_aware,0.5,31,"[[0,4,6],[1,5],[2,7],[3]]","[3,2,2,1]",4,38226,27310,0.583282470703125,0.416717529296875,1.416717529296875,71.47028427124023,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
legacy_pairwise_hc,0.5,31,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,38999,26537,0.5950775146484375,0.4049224853515625,1.4049224853515625,71.0907621383667,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
objective_aware,0.25,0,"[[0,1,4,5,7],[2],[3],[6]]","[5,1,1,1]",4,28191,37345,0.4301605224609375,0.5698394775390625,1.5698394775390625,0.14568469747900964,0.4386749267578125,0.5613250732421875,1.5613250732421875,0.1355750985443592
legacy_pairwise_hc,0.25,0,"[[0,1],[2,3,5,7],[4],[6]]","[4,2,1,1]",4,26590,38946,0.405731201171875,0.594268798828125,1.594268798828125,0.1328099167772702,0.4386749267578125,0.5613250732421875,1.5613250732421875,0.1355750985443592
objective_aware,0.25,1,"[[0,1,2,4,5],[3],[6],[7]]","[5,1,1,1]",4,26431,39105,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979
legacy_pairwise_hc,0.25,1,"[[0,2,6],[1,4],[3],[5,7]]","[3,2,2,1]",4,17553,47983,0.2678375244140625,0.7321624755859375,1.7321624755859375,0.30720740258693696,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979
objective_aware,0.25,2,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,27169,38367,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196
legacy_pairwise_hc,0.25,2,"[[0,2,3,4],[1,5],[6],[7]]","[4,2,1,1]",4,21373,44163,0.3261260986328125,0.6738739013671875,1.6738739013671875,0.2506440856627056,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196
objective_aware,0.25,3,"[[0,2,3,4,5],[1],[6],[7]]","[5,1,1,1]",4,26366,39170,0.402313232421875,0.597686767578125,1.597686767578125,0.3171242028474808,0.402313232421875,0.597686767578125,1.597686767578125,0.3171242028474808
legacy_pairwise_hc,0.25,3,"[[0,3,5],[1,6],[2,7],[4]]","[3,2,2,1]",4,16661,48875,0.2542266845703125,0.7457733154296875,1.7457733154296875,0.31745120882987976,0.402313232421875,0.597686767578125,1.597686767578125,0.3171242028474808
objective_aware,0.25,4,"[[0],[1,3,5,6,7],[2],[4]]","[5,1,1,1]",4,24756,40780,0.37774658203125,0.62225341796875,1.62225341796875,0.41262787878513335,0.39471435546875,0.60528564453125,1.60528564453125,0.43909434974193573
legacy_pairwise_hc,0.25,4,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,14331,51205,0.2186737060546875,0.7813262939453125,1.7813262939453125,0.41532284766435623,0.39471435546875,0.60528564453125,1.60528564453125,0.43909434974193573
objective_aware,0.25,5,"[[0,1,4,6,7],[2],[3],[5]]","[5,1,1,1]",4,26525,39011,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972
legacy_pairwise_hc,0.25,5,"[[0,4],[1,7],[2,3],[5,6]]","[2,2,2,2]",4,14920,50616,0.2276611328125,0.7723388671875,1.7723388671875,0.5248953849077225,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972
objective_aware,0.25,6,"[[0,1,2,3,4],[5],[6],[7]]","[5,1,1,1]",4,27857,37679,0.4250640869140625,0.5749359130859375,1.5749359130859375,0.7086998403072358,0.4250640869140625,0.5749359130859375,1.5749359130859375,0.7086998403072358
legacy_pairwise_hc,0.25,6,"[[0,3],[1,2,4],[5,6],[7]]","[3,2,2,1]",4,17020,48516,0.25970458984375,0.74029541015625,1.74029541015625,0.6791138529777527,0.4250640869140625,0.5749359130859375,1.5749359130859375,0.7086998403072358
objective_aware,0.25,7,"[[0],[1,3,4,5,7],[2],[6]]","[5,1,1,1]",4,26644,38892,0.40655517578125,0.59344482421875,1.59344482421875,0.8257280766963959,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715
legacy_pairwise_hc,0.25,7,"[[0,2],[1,4],[3],[5,6,7]]","[3,2,2,1]",4,15989,49547,0.2439727783203125,0.7560272216796875,1.7560272216796875,0.8487564206123352,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715
objective_aware,0.25,8,"[[0],[1,3,4,6,7],[2],[5]]","[5,1,1,1]",4,25665,39871,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
legacy_pairwise_hc,0.25,8,"[[0,5],[1,3,7],[2],[4,6]]","[3,2,2,1]",4,16034,49502,0.244659423828125,0.755340576171875,1.755340576171875,0.9562472462654114,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
objective_aware,0.25,9,"[[0,2,3,5,6],[1],[4],[7]]","[5,1,1,1]",4,29200,36336,0.445556640625,0.554443359375,1.554443359375,1.115380311012268,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
legacy_pairwise_hc,0.25,9,"[[0,5,6],[1,7],[2,3],[4]]","[3,2,2,1]",4,20608,44928,0.314453125,0.685546875,1.685546875,1.0432774066925048,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
objective_aware,0.25,10,"[[0],[1,3,4,5,7],[2],[6]]","[5,1,1,1]",4,30273,35263,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
legacy_pairwise_hc,0.25,10,"[[0,2],[1,3],[4,7],[5,6]]","[2,2,2,2]",4,23066,42470,0.351959228515625,0.648040771484375,1.648040771484375,1.369750052690506,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
objective_aware,0.25,11,"[[0],[1],[2,4,5,6,7],[3]]","[5,1,1,1]",4,33213,32323,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
legacy_pairwise_hc,0.25,11,"[[0,1,6],[2,5,7],[3],[4]]","[3,3,1,1]",4,28156,37380,0.42962646484375,0.57037353515625,1.57037353515625,1.566079835096995,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
objective_aware,0.25,12,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,32811,32725,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
legacy_pairwise_hc,0.25,12,"[[0,4,5],[1,3],[2,6],[7]]","[3,2,2,1]",4,21429,44107,0.3269805908203125,0.6730194091796875,1.6730194091796875,1.554681420326233,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
objective_aware,0.25,13,"[[0,1,3,5,6],[2],[4],[7]]","[5,1,1,1]",4,29804,35732,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
legacy_pairwise_hc,0.25,13,"[[0],[1,6],[2,4,7],[3,5]]","[3,2,2,1]",4,21432,44104,0.3270263671875,0.6729736328125,1.6729736328125,1.6982540607452392,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
objective_aware,0.25,14,"[[0,3],[1,5,6,7],[2],[4]]","[4,2,1,1]",4,29767,35769,0.4542083740234375,0.5457916259765625,1.5457916259765625,2.2668678419930592,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
legacy_pairwise_hc,0.25,14,"[[0,3,4],[1,7],[2],[5,6]]","[3,2,2,1]",4,25368,40168,0.3870849609375,0.6129150390625,1.6129150390625,2.333202075958252,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
objective_aware,0.25,15,"[[0],[1,2,4,6,7],[3],[5]]","[5,1,1,1]",4,30491,35045,0.4652557373046875,0.5347442626953125,1.5347442626953125,2.5008974432945252,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
legacy_pairwise_hc,0.25,15,"[[0,5],[1,4,7],[2,6],[3]]","[3,2,2,1]",4,23667,41869,0.3611297607421875,0.6388702392578125,1.6388702392578125,2.293141984939575,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
objective_aware,0.25,16,"[[0,1,2,3,7],[4],[5],[6]]","[5,1,1,1]",4,27922,37614,0.426055908203125,0.573944091796875,1.573944091796875,2.777230954170227,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
legacy_pairwise_hc,0.25,16,"[[0,1,2],[3],[4,6],[5,7]]","[3,2,2,1]",4,21271,44265,0.3245697021484375,0.6754302978515625,1.6754302978515625,2.785045051574707,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
objective_aware,0.25,17,"[[0,1,2,5],[3,6],[4],[7]]","[4,2,1,1]",4,28104,37432,0.4288330078125,0.5711669921875,1.5711669921875,3.7447984559195384,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
legacy_pairwise_hc,0.25,17,"[[0,2],[1,5],[3,6],[4,7]]","[2,2,2,2]",4,20762,44774,0.316802978515625,0.683197021484375,1.683197021484375,3.5583009123802185,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
objective_aware,0.25,18,"[[0,2,4,5,7],[1],[3],[6]]","[5,1,1,1]",4,27835,37701,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
legacy_pairwise_hc,0.25,18,"[[0],[1,3,6],[2,4],[5,7]]","[3,2,2,1]",4,20289,45247,0.3095855712890625,0.6904144287109375,1.6904144287109375,3.9668797492980956,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
objective_aware,0.25,19,"[[0,2,3,5],[1],[4,6],[7]]","[4,2,1,1]",4,24072,41464,0.3673095703125,0.6326904296875,1.6326904296875,4.219977446964809,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
legacy_pairwise_hc,0.25,19,"[[0,3],[1],[2,5,7],[4,6]]","[3,2,2,1]",4,23792,41744,0.363037109375,0.636962890625,1.636962890625,4.377289485931397,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
objective_aware,0.25,20,"[[0],[1,3,5,6,7],[2],[4]]","[5,1,1,1]",4,26102,39434,0.398284912109375,0.601715087890625,1.601715087890625,3.9269783735275268,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
legacy_pairwise_hc,0.25,20,"[[0,3],[1,7],[2,4],[5,6]]","[2,2,2,2]",4,13963,51573,0.2130584716796875,0.7869415283203125,1.7869415283203125,3.724682629108429,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
objective_aware,0.25,21,"[[0],[1],[2,3,4,5,6],[7]]","[5,1,1,1]",4,25108,40428,0.38311767578125,0.61688232421875,1.61688232421875,3.535633754730225,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
legacy_pairwise_hc,0.25,21,"[[0,1,4],[2,6],[3,7],[5]]","[3,2,2,1]",4,16124,49412,0.24603271484375,0.75396728515625,1.75396728515625,3.551358127593994,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
objective_aware,0.25,22,"[[0,1,3,4,6],[2],[5],[7]]","[5,1,1,1]",4,24880,40656,0.379638671875,0.620361328125,1.620361328125,3.4718147993087767,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
legacy_pairwise_hc,0.25,22,"[[0,1,5],[2,7],[3,6],[4]]","[3,2,2,1]",4,19836,45700,0.30267333984375,0.69732666015625,1.69732666015625,3.5083919525146485,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
objective_aware,0.25,23,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,25515,40021,0.3893280029296875,0.6106719970703125,1.6106719970703125,3.7738932609558105,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
legacy_pairwise_hc,0.25,23,"[[0,4,7],[1,6],[2,5],[3]]","[3,2,2,1]",4,20654,44882,0.315155029296875,0.684844970703125,1.684844970703125,3.6076627731323243,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
objective_aware,0.25,24,"[[0,2,3,5,6],[1],[4],[7]]","[5,1,1,1]",4,26028,39508,0.39715576171875,0.60284423828125,1.60284423828125,3.82043251991272,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
legacy_pairwise_hc,0.25,24,"[[0,2,3],[1],[4,7],[5,6]]","[3,2,2,1]",4,18010,47526,0.274810791015625,0.725189208984375,1.725189208984375,3.50611891746521,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
objective_aware,0.25,25,"[[0,3,4,5,7],[1],[2],[6]]","[5,1,1,1]",4,25721,39815,0.3924713134765625,0.6075286865234375,1.6075286865234375,4.245865201950073,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
legacy_pairwise_hc,0.25,25,"[[0,5],[1,2,6],[3],[4,7]]","[3,2,2,1]",4,21290,44246,0.324859619140625,0.675140380859375,1.675140380859375,3.921991777420044,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
objective_aware,0.25,26,"[[0,1,4,6,7],[2],[3],[5]]","[5,1,1,1]",4,26431,39105,0.4033050537109375,0.5966949462890625,1.5966949462890625,5.138594007492065,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
legacy_pairwise_hc,0.25,26,"[[0,7],[1,6],[2,3,5],[4]]","[3,2,2,1]",4,21920,43616,0.33447265625,0.66552734375,1.66552734375,4.267577409744263,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
objective_aware,0.25,27,"[[0,3,4,5,6],[1],[2],[7]]","[5,1,1,1]",4,28119,37417,0.4290618896484375,0.5709381103515625,1.5709381103515625,5.5819800853729244,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
legacy_pairwise_hc,0.25,27,"[[0,3],[1,7],[2],[4,5,6]]","[3,2,2,1]",4,19246,46290,0.293670654296875,0.706329345703125,1.706329345703125,5.633670997619629,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
objective_aware,0.25,28,"[[0,1,2,4,5],[3],[6],[7]]","[5,1,1,1]",4,27437,38099,0.4186553955078125,0.5813446044921875,1.5813446044921875,10.355877590179443,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
legacy_pairwise_hc,0.25,28,"[[0,4,5],[1,2],[3],[6,7]]","[3,2,2,1]",4,23784,41752,0.3629150390625,0.6370849609375,1.6370849609375,8.964412498474122,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
objective_aware,0.25,29,"[[0,2],[1,7],[3,4,5],[6]]","[3,2,2,1]",4,30067,35469,0.4587860107421875,0.5412139892578125,1.5412139892578125,14.050877952575684,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
legacy_pairwise_hc,0.25,29,"[[0,2],[1,7],[3,6],[4,5]]","[2,2,2,2]",4,28406,37130,0.433441162109375,0.566558837890625,1.566558837890625,13.234959363937378,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
objective_aware,0.25,30,"[[0,1,2,4,6],[3],[5],[7]]","[5,1,1,1]",4,32790,32746,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
legacy_pairwise_hc,0.25,30,"[[0,1,4],[2,6],[3,5],[7]]","[3,2,2,1]",4,29212,36324,0.44573974609375,0.55426025390625,1.55426025390625,43.19246940612793,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
