model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
qwen,12,6,57,0_vs_05,shared_0_05,True,True,False,1.3413751125335693,1.3251885175704956,0.0106201171875,0.08941418293936279,1.4297280125358245,1.4120364572810031,1946,174
qwen,12,8,9,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4177933931350708,1.3020143508911133,0.00555419921875,0.04075235109717868,1.4239262242622563,1.4100573246295636,2233,91
qwen,12,8,9,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4177933931350708,1.3020143508911133,0.00555419921875,0.04075235109717868,1.4239262242622563,1.4100573246295636,2233,91
qwen,12,8,11,0_vs_05,hc_only,True,False,False,1.3124498128890991,1.4028034210205078,0.001708984375,0.012867647058823529,1.441298899186008,nan,2176,28
qwen,12,8,12,05_vs_1,hybrid_only_vs_routing,False,True,False,1.9619498252868652,1.44394052028656,0.0018310546875,0.013333333333333334,1.451868685828315,nan,2250,30
qwen,12,8,12,0_vs_05,hybrid_only_vs_hc,False,True,False,1.9619498252868652,1.44394052028656,0.0018310546875,0.013333333333333334,1.451868685828315,nan,2250,30
qwen,12,8,13,05_vs_1,hybrid_only_vs_routing,False,True,False,1.960980772972107,1.457567572593689,0.0001220703125,0.0009852216748768472,1.44614861211166,nan,2030,2
qwen,12,8,13,0_vs_05,hybrid_only_vs_hc,False,True,False,1.960980772972107,1.457567572593689,0.0001220703125,0.0009852216748768472,1.44614861211166,nan,2030,2
qwen,12,8,14,05_vs_1,hybrid_only_vs_routing,True,True,False,1.1512272357940674,1.393426537513733,0.00372314453125,0.026742656729504603,1.4552181538444295,1.4340579412022576,2281,61
qwen,12,8,14,0_vs_05,shared_0_05,True,True,False,1.1512272357940674,1.393426537513733,0.00372314453125,0.026742656729504603,1.4552181538444295,1.4340579412022576,2281,61
qwen,12,8,15,05_vs_1,hybrid_only_vs_routing,True,True,False,1.290659785270691,1.2777763605117798,0.01812744140625,0.1303203159280386,1.4303849588731445,1.4124113891261194,2279,297
qwen,12,8,15,0_vs_05,shared_0_05,True,True,False,1.290659785270691,1.2777763605117798,0.01812744140625,0.1303203159280386,1.4303849588731445,1.4124113891261194,2279,297
qwen,12,8,17,05_vs_1,hybrid_only_vs_routing,False,True,False,1.6706088781356812,1.4066178798675537,0.0010986328125,0.008,1.4360171267191568,nan,2250,18
qwen,12,8,17,0_vs_05,hybrid_only_vs_hc,False,True,False,1.6706088781356812,1.4066178798675537,0.0010986328125,0.008,1.4360171267191568,nan,2250,18
qwen,12,8,18,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4415181875228882,1.3541922569274902,0.0001220703125,0.0009099181073703367,1.4375593477861788,nan,2198,2
qwen,12,8,18,0_vs_05,shared_0_05,True,True,False,1.4415181875228882,1.3541922569274902,0.0001220703125,0.0009099181073703367,1.4375593477861788,nan,2198,2
qwen,12,8,23,05_vs_1,hybrid_only_vs_routing,True,True,False,1.1561168432235718,1.3195781707763672,0.00396728515625,0.03392484342379958,1.425767881014153,1.4112305421095628,1916,65
qwen,12,8,23,0_vs_05,shared_0_05,True,True,False,1.1561168432235718,1.3195781707763672,0.00396728515625,0.03392484342379958,1.425767881014153,1.4112305421095628,1916,65
qwen,12,8,24,0_vs_05,hc_only,True,False,False,1.477344274520874,1.3816338777542114,0.0003662109375,0.002886002886002886,1.4425329728560015,nan,2079,6
qwen,12,8,25,05_vs_1,hybrid_only_vs_routing,True,True,False,1.3266171216964722,1.3664387464523315,0.00360107421875,0.02785646836638338,1.4375927650894726,1.4157896789453797,2118,59
qwen,12,8,25,0_vs_05,shared_0_05,True,True,False,1.3266171216964722,1.3664387464523315,0.00360107421875,0.02785646836638338,1.4375927650894726,1.4157896789453797,2118,59
qwen,12,8,27,05_vs_1,hybrid_only_vs_routing,False,True,False,1.5481021404266357,1.3982833623886108,0.00079345703125,0.006656426011264721,1.437644169749325,nan,1953,13
qwen,12,8,27,0_vs_05,hybrid_only_vs_hc,False,True,False,1.5481021404266357,1.3982833623886108,0.00079345703125,0.006656426011264721,1.437644169749325,nan,1953,13
qwen,12,8,28,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4093090295791626,1.3470993041992188,0.0263671875,0.22325581395348837,1.4223000661963332,1.4078466574902888,1935,432
qwen,12,8,28,0_vs_05,shared_0_05,True,True,False,1.4093090295791626,1.3470993041992188,0.0263671875,0.22325581395348837,1.4223000661963332,1.4078466574902888,1935,432
qwen,12,8,29,0_vs_05,hc_only,True,False,False,1.388627290725708,1.372052788734436,0.000244140625,0.0018665422305179655,1.439331630096222,nan,2143,4
qwen,12,8,32,0_vs_05,hc_only,True,False,False,1.331646203994751,1.3415113687515259,0.001708984375,0.013326987148976678,1.434591249759171,nan,2101,28
qwen,12,8,33,05_vs_1,hybrid_only_vs_routing,False,True,False,1.8208376169204712,1.4098416566848755,0.00830078125,0.06148282097649186,1.4293900476010755,1.4069900994791704,2212,136
qwen,12,8,33,0_vs_05,hybrid_only_vs_hc,False,True,False,1.8208376169204712,1.4098416566848755,0.00830078125,0.06148282097649186,1.4293900476010755,1.4069900994791704,2212,136
qwen,12,8,34,05_vs_1,hybrid_only_vs_routing,False,True,False,1.7304675579071045,1.4425630569458008,0.001708984375,0.013468013468013467,1.466345046391104,nan,2079,28
qwen,12,8,34,0_vs_05,hybrid_only_vs_hc,False,True,False,1.7304675579071045,1.4425630569458008,0.001708984375,0.013468013468013467,1.466345046391104,nan,2079,28
qwen,12,8,35,0_vs_05,hc_only,True,False,False,1.3695192337036133,1.336441993713379,0.00665283203125,0.05278450363196126,1.4308924769662483,1.4102534350998905,2065,109
qwen,12,8,36,0_vs_05,hc_only,True,False,False,1.3411400318145752,1.4024659395217896,0.0006103515625,0.004766444232602479,1.4718838767055333,nan,2098,10
qwen,12,8,37,0_vs_05,hc_only,True,False,False,1.153583288192749,1.3740193843841553,0.00140380859375,0.009240658899156288,1.4607604596929984,nan,2489,23
qwen,12,8,38,05_vs_1,hybrid_only_vs_routing,True,True,False,1.180510401725769,1.359892725944519,0.000244140625,0.0020151133501259445,1.4433228429679006,nan,1985,4
qwen,12,8,38,0_vs_05,shared_0_05,True,True,False,1.180510401725769,1.359892725944519,0.000244140625,0.0020151133501259445,1.4433228429679006,nan,1985,4
qwen,12,8,39,0_vs_05,hc_only,True,False,False,1.211469054222107,1.4278151988983154,0.0006103515625,0.004391743522178305,1.4611878242207872,nan,2277,10
qwen,12,8,40,0_vs_05,hc_only,True,False,False,1.3639601469039917,1.3748008012771606,0.0009765625,0.007036059806508356,1.4328390463675547,nan,2274,16
qwen,12,8,41,05_vs_1,hybrid_only_vs_routing,True,True,False,1.2411854267120361,1.2995811700820923,0.0048828125,0.04024144869215292,1.424536944155242,1.4041927695274352,1988,80
qwen,12,8,41,0_vs_05,shared_0_05,True,True,False,1.2411854267120361,1.2995811700820923,0.0048828125,0.04024144869215292,1.424536944155242,1.4041927695274352,1988,80
qwen,12,8,43,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4760360717773438,1.3957953453063965,0.001708984375,0.014901543374135177,1.4477299796323182,nan,1879,28
qwen,12,8,43,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4760360717773438,1.3957953453063965,0.001708984375,0.014901543374135177,1.4477299796323182,nan,1879,28
qwen,12,8,44,05_vs_1,hybrid_only_vs_routing,True,True,False,1.1668809652328491,1.328780174255371,0.006103515625,0.05167958656330749,1.4273008255379454,1.4173935008049012,1935,100
qwen,12,8,44,0_vs_05,shared_0_05,True,True,False,1.1668809652328491,1.328780174255371,0.006103515625,0.05167958656330749,1.4273008255379454,1.4173935008049012,1935,100
qwen,12,8,46,05_vs_1,hybrid_only_vs_routing,True,True,False,1.0920023918151855,1.3800599575042725,0.00634765625,0.053553038105046344,1.4442761830763027,1.4281865576138864,1942,104
qwen,12,8,46,0_vs_05,shared_0_05,True,True,False,1.0920023918151855,1.3800599575042725,0.00634765625,0.053553038105046344,1.4442761830763027,1.4281865576138864,1942,104
qwen,12,8,47,05_vs_1,hybrid_only_vs_routing,True,True,False,1.3913747072219849,1.3365334272384644,0.0025634765625,0.018850987432675045,1.4322738563993034,1.4272369770776658,2228,42
qwen,12,8,47,0_vs_05,shared_0_05,True,True,False,1.3913747072219849,1.3365334272384644,0.0025634765625,0.018850987432675045,1.4322738563993034,1.4272369770776658,2228,42
qwen,12,8,48,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4784363508224487,1.4251676797866821,0.00372314453125,0.02546972860125261,1.462932487668971,1.4800583124160767,2395,61
qwen,12,8,48,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4784363508224487,1.4251676797866821,0.00372314453125,0.02546972860125261,1.462932487668971,1.4800583124160767,2395,61
qwen,12,8,50,05_vs_1,hybrid_only_vs_routing,True,True,False,1.260411024093628,1.2791111469268799,0.018798828125,0.16304923239809424,1.4210892566112439,1.4019049131251,1889,308
qwen,12,8,50,0_vs_05,shared_0_05,True,True,False,1.260411024093628,1.2791111469268799,0.018798828125,0.16304923239809424,1.4210892566112439,1.4019049131251,1889,308
qwen,12,8,51,05_vs_1,hybrid_only_vs_routing,True,True,False,1.3190187215805054,1.3397120237350464,0.00244140625,0.018050541516245487,1.4286828789900357,1.4106874108314513,2216,40
qwen,12,8,51,0_vs_05,shared_0_05,True,True,False,1.3190187215805054,1.3397120237350464,0.00244140625,0.018050541516245487,1.4286828789900357,1.4106874108314513,2216,40
qwen,12,8,52,05_vs_1,hybrid_only_vs_routing,True,True,False,1.442108154296875,1.3586642742156982,0.0008544921875,0.006616257088846881,1.438083210829751,nan,2116,14
qwen,12,8,52,0_vs_05,shared_0_05,True,True,False,1.442108154296875,1.3586642742156982,0.0008544921875,0.006616257088846881,1.438083210829751,nan,2116,14
qwen,12,8,53,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4867991209030151,1.3638477325439453,0.0008544921875,0.007042253521126761,1.4370826274096606,nan,1988,14
qwen,12,8,53,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4867991209030151,1.3638477325439453,0.0008544921875,0.007042253521126761,1.4370826274096606,nan,1988,14
qwen,12,8,54,0_vs_05,hc_only,True,False,False,1.2879878282546997,1.3719662427902222,0.0029296875,0.01901743264659271,1.4398848848939887,1.4165463124712308,2524,48
qwen,12,8,55,05_vs_1,hybrid_only_vs_routing,True,True,False,1.359420895576477,1.3130455017089844,0.02398681640625,0.19077669902912622,1.4257871146340972,1.4029852934466063,2060,393
qwen,12,8,55,0_vs_05,shared_0_05,True,True,False,1.359420895576477,1.3130455017089844,0.02398681640625,0.19077669902912622,1.4257871146340972,1.4029852934466063,2060,393
qwen,12,8,56,05_vs_1,hybrid_only_vs_routing,False,True,False,1.942990779876709,1.4588931798934937,0.0008544921875,0.006469500924214418,1.4486345266458507,nan,2164,14
qwen,12,8,56,0_vs_05,hybrid_only_vs_hc,False,True,False,1.942990779876709,1.4588931798934937,0.0008544921875,0.006469500924214418,1.4486345266458507,nan,2164,14
qwen,12,8,57,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4061920642852783,1.3187248706817627,0.00274658203125,0.020062416406598307,1.435126263171607,1.4091350449456108,2243,45
qwen,12,8,57,0_vs_05,shared_0_05,True,True,False,1.4061920642852783,1.3187248706817627,0.00274658203125,0.020062416406598307,1.435126263171607,1.4091350449456108,2243,45
qwen,12,9,10,05_vs_1,routing_only,False,False,True,1.8750890493392944,1.3751440048217773,0.0040283203125,0.027966101694915254,1.4360250955921108,1.4226044867977952,2360,66
qwen,12,9,11,05_vs_1,routing_only,False,False,True,1.4738606214523315,1.3919721841812134,0.00067138671875,0.004797208896641954,1.4426565087106724,nan,2293,11
qwen,12,9,12,05_vs_1,hybrid_only_vs_routing,False,True,False,2.1030075550079346,1.4190473556518555,0.0,0.0,1.4483061878120198,nan,2380,0
qwen,12,9,12,0_vs_05,hybrid_only_vs_hc,False,True,False,2.1030075550079346,1.4190473556518555,0.0,0.0,1.4483061878120198,nan,2380,0
qwen,12,9,13,05_vs_1,hybrid_only_vs_routing,False,True,False,2.0937225818634033,1.4256418943405151,0.0,0.0,1.4398929940826675,nan,2132,0
qwen,12,9,13,0_vs_05,hybrid_only_vs_hc,False,True,False,2.0937225818634033,1.4256418943405151,0.0,0.0,1.4398929940826675,nan,2132,0
qwen,12,9,14,05_vs_1,hybrid_only_vs_routing,False,True,False,1.3544230461120605,1.4265753030776978,0.0009765625,0.006595218466611707,1.45999364487317,nan,2426,16
qwen,12,9,14,0_vs_05,hybrid_only_vs_hc,False,True,False,1.3544230461120605,1.4265753030776978,0.0009765625,0.006595218466611707,1.45999364487317,nan,2426,16
qwen,12,9,15,05_vs_1,hybrid_only_vs_routing,False,True,False,1.529331088066101,1.3494242429733276,0.00164794921875,0.010192525481313703,1.4467974847647413,nan,2649,27
qwen,12,9,15,0_vs_05,hybrid_only_vs_hc,False,True,False,1.529331088066101,1.3494242429733276,0.00164794921875,0.010192525481313703,1.4467974847647413,nan,2649,27
qwen,12,9,17,05_vs_1,shared_05_1,False,True,True,1.792734146118164,1.3675427436828613,0.0010986328125,0.007659574468085106,1.4292856305710813,nan,2350,18
qwen,12,9,17,0_vs_05,hybrid_only_vs_hc,False,True,True,1.792734146118164,1.3675427436828613,0.0010986328125,0.007659574468085106,1.4292856305710813,nan,2350,18
qwen,12,9,18,05_vs_1,shared_05_1,False,True,True,1.5930099487304688,1.34122896194458,0.004150390625,0.03046594982078853,1.4207167111630936,1.4022899252526901,2232,68
qwen,12,9,18,0_vs_05,hybrid_only_vs_hc,False,True,True,1.5930099487304688,1.34122896194458,0.004150390625,0.03046594982078853,1.4207167111630936,1.4022899252526901,2232,68
qwen,12,9,19,05_vs_1,routing_only,False,False,True,1.6174936294555664,1.3449337482452393,0.00616455078125,0.04599271402550091,1.45261074111327,1.4551000111173875,2196,101
qwen,12,9,20,05_vs_1,routing_only,False,False,True,2.7626800537109375,1.4871302843093872,0.00018310546875,0.001310615989515072,1.4369029990446625,nan,2289,3
qwen,12,9,21,05_vs_1,routing_only,False,False,True,4.0374674797058105,1.6079789400100708,0.0001220703125,0.0009161704076958314,1.4390078748632231,nan,2183,2
qwen,12,9,22,05_vs_1,routing_only,False,False,True,2.330840826034546,1.4437311887741089,0.0013427734375,0.00897226753670473,1.4330184204932332,nan,2452,22
qwen,12,9,23,05_vs_1,hybrid_only_vs_routing,False,True,False,1.379568338394165,1.3804455995559692,0.000244140625,0.0019258545979778526,1.4349572074258332,nan,2077,4
qwen,12,9,23,0_vs_05,hybrid_only_vs_hc,False,True,False,1.379568338394165,1.3804455995559692,0.000244140625,0.0019258545979778526,1.4349572074258332,nan,2077,4
qwen,12,9,25,05_vs_1,shared_05_1,False,True,True,1.4568333625793457,1.3315410614013672,0.025390625,0.22353573347662548,1.423876107731921,1.4116995947865338,1861,416
qwen,12,9,25,0_vs_05,hybrid_only_vs_hc,False,True,True,1.4568333625793457,1.3315410614013672,0.025390625,0.22353573347662548,1.423876107731921,1.4116995947865338,1861,416
qwen,12,9,27,05_vs_1,hybrid_only_vs_routing,False,True,False,1.6895772218704224,1.3732120990753174,0.00299072265625,0.024293505205751114,1.428905120153621,1.41085257335585,2017,49
qwen,12,9,27,0_vs_05,hybrid_only_vs_hc,False,True,False,1.6895772218704224,1.3732120990753174,0.00299072265625,0.024293505205751114,1.428905120153621,1.41085257335585,2017,49
qwen,12,9,28,05_vs_1,hybrid_only_vs_routing,False,True,False,1.5585148334503174,1.3327258825302124,0.00091552734375,0.006117455138662317,1.4258343243871194,nan,2452,15
qwen,12,9,28,0_vs_05,hybrid_only_vs_hc,False,True,False,1.5585148334503174,1.3327258825302124,0.00091552734375,0.006117455138662317,1.4258343243871194,nan,2452,15
qwen,12,9,29,05_vs_1,routing_only,False,False,True,1.4862247705459595,1.309081792831421,0.0081787109375,0.06341694273544723,1.4282374391045776,1.4123553767133115,2113,134
qwen,12,9,31,05_vs_1,routing_only,False,False,True,2.206913948059082,1.4168304204940796,0.00152587890625,0.01069747539580659,1.4453711142435919,nan,2337,25
qwen,12,9,33,05_vs_1,shared_05_1,False,True,True,1.7878175973892212,1.2636916637420654,0.04425048828125,0.4207777132907719,1.398452892873568,1.3872143656631997,1723,725
qwen,12,9,33,0_vs_05,hybrid_only_vs_hc,False,True,True,1.7878175973892212,1.2636916637420654,0.04425048828125,0.4207777132907719,1.398452892873568,1.3872143656631997,1723,725
qwen,12,9,34,05_vs_1,hybrid_only_vs_routing,False,True,False,1.8611440658569336,1.4069552421569824,0.000732421875,0.005466970387243736,1.4616382631462637,nan,2195,12
qwen,12,9,34,0_vs_05,hybrid_only_vs_hc,False,True,False,1.8611440658569336,1.4069552421569824,0.000732421875,0.005466970387243736,1.4616382631462637,nan,2195,12
qwen,12,9,35,05_vs_1,routing_only,False,False,True,1.5175514221191406,1.321921944618225,0.00164794921875,0.012016021361815754,1.4303229501314252,nan,2247,27
qwen,12,9,36,05_vs_1,routing_only,False,False,True,1.504004955291748,1.3932278156280518,0.00238037109375,0.017980636237897647,1.4720542304468573,1.4944611207032814,2169,39
qwen,12,9,37,05_vs_1,routing_only,False,False,True,1.3606758117675781,1.4132386445999146,0.0040283203125,0.025923016496465043,1.465756480748131,1.4899924975453,2546,66
qwen,12,9,38,05_vs_1,shared_05_1,False,True,True,1.3395695686340332,1.3512862920761108,0.01318359375,0.11532301121195943,1.4291632561777852,1.416327119977386,1873,216
qwen,12,9,38,0_vs_05,hybrid_only_vs_hc,False,True,True,1.3395695686340332,1.3512862920761108,0.01318359375,0.11532301121195943,1.4291632561777852,1.416327119977386,1873,216
qwen,12,9,39,05_vs_1,routing_only,False,False,True,1.4009708166122437,1.4417494535446167,0.00103759765625,0.007172995780590718,1.4624994698456069,nan,2370,17
qwen,12,9,40,05_vs_1,routing_only,False,False,True,1.505925178527832,1.3501780033111572,0.00439453125,0.031061259706643658,1.4271897730691563,1.4023945993847318,2318,72
qwen,12,9,41,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4842778444290161,1.3764928579330444,0.000244140625,0.0018484288354898336,1.4336431711746893,nan,2164,4
qwen,12,9,41,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4842778444290161,1.3764928579330444,0.000244140625,0.0018484288354898336,1.4336431711746893,nan,2164,4
qwen,12,9,43,05_vs_1,hybrid_only_vs_routing,False,True,False,1.6651533842086792,1.4102795124053955,0.0001220703125,0.000997506234413965,1.4524557429953406,nan,2005,2
qwen,12,9,43,0_vs_05,hybrid_only_vs_hc,False,True,False,1.6651533842086792,1.4102795124053955,0.0001220703125,0.000997506234413965,1.4524557429953406,nan,2005,2
qwen,12,9,44,05_vs_1,hybrid_only_vs_routing,False,True,False,1.4178097248077393,1.4158306121826172,0.0,0.0,1.4437691630468437,nan,2135,0
qwen,12,9,44,0_vs_05,hybrid_only_vs_hc,False,True,False,1.4178097248077393,1.4158306121826172,0.0,0.0,1.4437691630468437,nan,2135,0
qwen,12,9,45,05_vs_1,routing_only,False,False,True,2.2560698986053467,1.4069023132324219,0.00164794921875,0.011728931364031277,1.439712292831116,nan,2302,27
qwen,12,9,46,05_vs_1,hybrid_only_vs_routing,False,True,False,1.3304420709609985,1.454814076423645,0.00140380859375,0.010833725859632595,1.4579844369227966,nan,2123,23
qwen,12,9,46,0_vs_05,hybrid_only_vs_hc,False,True,False,1.3304420709609985,1.454814076423645,0.00140380859375,0.010833725859632595,1.4579844369227966,nan,2123,23
qwen,12,9,47,05_vs_1,shared_05_1,False,True,True,1.554429531097412,1.335109829902649,0.0029296875,0.020671834625323,1.4325361333973545,1.4213992084066074,2322,48
qwen,12,9,47,0_vs_05,hybrid_only_vs_hc,False,True,True,1.554429531097412,1.335109829902649,0.0029296875,0.020671834625323,1.4325361333973545,1.4213992084066074,2322,48
qwen,12,9,48,05_vs_1,hybrid_only_vs_routing,False,True,False,1.6365081071853638,1.4100346565246582,0.00347900390625,0.022809123649459785,1.4700251047303077,1.508121509301035,2499,57
qwen,12,9,48,0_vs_05,hybrid_only_vs_hc,False,True,False,1.6365081071853638,1.4100346565246582,0.00347900390625,0.022809123649459785,1.4700251047303077,1.508121509301035,2499,57
qwen,12,9,49,05_vs_1,routing_only,False,False,True,2.3201022148132324,1.41074800491333,0.00048828125,0.0033071517155849523,1.4427224516425068,nan,2419,8
qwen,12,9,50,05_vs_1,hybrid_only_vs_routing,False,True,False,1.5142096281051636,1.3658524751663208,0.00140380859375,0.010114335971855761,1.432960323628985,nan,2274,23
qwen,12,9,50,0_vs_05,hybrid_only_vs_hc,False,True,False,1.5142096281051636,1.3658524751663208,0.00140380859375,0.010114335971855761,1.432960323628985,nan,2274,23
qwen,12,9,51,05_vs_1,hybrid_only_vs_routing,False,True,False,1.506674885749817,1.360069751739502,0.0003662109375,0.002553191489361702,1.4311570707280585,nan,2350,6
qwen,12,9,51,0_vs_05,hybrid_only_vs_hc,False,True,False,1.506674885749817,1.360069751739502,0.0003662109375,0.002553191489361702,1.4311570707280585,nan,2350,6
qwen,12,9,52,05_vs_1,shared_05_1,False,True,True,1.5734925270080566,1.3282290697097778,0.005615234375,0.04303086997193639,1.4236725937885253,1.407089968090472,2138,92
qwen,12,9,52,0_vs_05,hybrid_only_vs_hc,False,True,True,1.5734925270080566,1.3282290697097778,0.005615234375,0.04303086997193639,1.4236725937885253,1.407089968090472,2138,92
qwen,12,9,53,05_vs_1,shared_05_1,False,True,True,1.6174254417419434,1.332982063293457,0.0003662109375,0.0028625954198473282,1.4340544172370706,nan,2096,6
qwen,12,9,53,0_vs_05,hybrid_only_vs_hc,False,True,True,1.6174254417419434,1.332982063293457,0.0003662109375,0.0028625954198473282,1.4340544172370706,nan,2096,6
qwen,12,9,55,05_vs_1,hybrid_only_vs_routing,False,True,False,1.5623761415481567,1.3485530614852905,0.009521484375,0.06508135168961202,1.4239734702175937,1.4061703047691247,2397,156
qwen,12,9,55,0_vs_05,hybrid_only_vs_hc,False,True,False,1.5623761415481567,1.3485530614852905,0.009521484375,0.06508135168961202,1.4239734702175937,1.4061703047691247,2397,156
qwen,12,9,56,05_vs_1,hybrid_only_vs_routing,False,True,False,2.0822551250457764,1.431040644645691,0.0,0.0,1.4534664564325268,nan,2278,0
qwen,12,9,56,0_vs_05,hybrid_only_vs_hc,False,True,False,2.0822551250457764,1.431040644645691,0.0,0.0,1.4534664564325268,nan,2278,0
qwen,12,9,57,05_vs_1,hybrid_only_vs_routing,False,True,False,1.611251950263977,1.3544877767562866,0.00164794921875,0.011435832274459974,1.4364306525828625,nan,2361,27
qwen,12,9,57,0_vs_05,hybrid_only_vs_hc,False,True,False,1.611251950263977,1.3544877767562866,0.00164794921875,0.011435832274459974,1.4364306525828625,nan,2361,27
qwen,12,9,58,05_vs_1,routing_only,False,False,True,3.5364696979522705,1.5493406057357788,0.014892578125,0.11141552511415526,1.4241344538997842,1.4058150854267057,2190,244
qwen,12,10,11,05_vs_1,routing_only,False,False,True,1.7453209161758423,1.442144513130188,0.00225830078125,0.01630674305861613,1.4625445513433168,1.4891413675772178,2269,37
qwen,12,10,17,05_vs_1,routing_only,False,False,True,2.0321767330169678,1.3897000551223755,0.01519775390625,0.1173974540311174,1.4174746579013304,1.3922617296617195,2121,249
qwen,12,10,18,05_vs_1,routing_only,False,False,True,1.9034554958343506,1.4214215278625488,0.00390625,0.028596961572832886,1.4370492609405858,1.4184813275933266,2238,64
qwen,12,10,19,05_vs_1,routing_only,False,False,True,1.899173378944397,1.4025835990905762,0.00750732421875,0.05652573529411765,1.498075164744959,1.5329641336347999,2176,123
qwen,12,10,20,05_vs_1,routing_only,False,False,True,2.9000656604766846,1.443448781967163,0.00042724609375,0.003060778312199388,1.4490742043318787,nan,2287,7
qwen,12,10,21,05_vs_1,routing_only,False,False,True,4.1221466064453125,1.5483447313308716,0.00067138671875,0.00505514705882353,1.4384280927479267,nan,2176,11
qwen,12,10,22,05_vs_1,routing_only,False,False,True,2.4125235080718994,1.366208553314209,0.0078125,0.054514480408858604,1.4382682983879336,1.4173536701127887,2348,128
qwen,12,10,25,05_vs_1,routing_only,False,False,True,1.7803874015808105,1.429464340209961,0.00067138671875,0.0048500881834215165,1.4545300402128296,nan,2268,11
qwen,12,10,29,05_vs_1,routing_only,False,False,True,1.8436222076416016,1.4328126907348633,0.0035400390625,0.02647193062528526,1.4555074243663055,1.4363708804393638,2191,58
qwen,12,10,31,05_vs_1,routing_only,False,False,True,2.474029541015625,1.4476150274276733,0.0037841796875,0.02693310165073849,1.4589926262299564,1.4418160280873697,2302,62
qwen,12,10,33,05_vs_1,routing_only,False,False,True,2.1945929527282715,1.4012620449066162,0.00030517578125,0.002044989775051125,1.4492148824508448,nan,2445,5
qwen,12,10,35,05_vs_1,routing_only,False,False,True,1.8083767890930176,1.3917168378829956,0.00848388671875,0.06504445484323819,1.4294629166156374,1.4067586205846114,2137,139
qwen,12,10,36,05_vs_1,routing_only,False,False,True,1.793870449066162,1.457355260848999,0.00579833984375,0.04491725768321513,1.474631305225634,1.4900211610292133,2115,95
qwen,12,10,37,05_vs_1,routing_only,False,False,True,1.669398546218872,1.4982882738113403,0.00701904296875,0.04601840736294518,1.4872162636874817,1.5334562788838926,2499,115
qwen,12,10,38,05_vs_1,routing_only,False,False,True,1.657652497291565,1.450612187385559,0.00372314453125,0.030049261083743842,1.4579427788997519,1.4474648471738472,2030,61
qwen,12,10,39,05_vs_1,routing_only,False,False,True,1.6958930492401123,1.509993553161621,0.00689697265625,0.04964850615114236,1.4766437041529035,1.4985598726610168,2276,113
qwen,12,10,40,05_vs_1,routing_only,False,False,True,1.7666682004928589,1.394646167755127,0.0052490234375,0.0372940156114484,1.433051468389301,1.4388442247412925,2306,86
qwen,12,10,45,05_vs_1,routing_only,False,False,True,2.5113325119018555,1.4309836626052856,0.000732421875,0.00517464424320828,1.4679740930025102,nan,2319,12
qwen,12,10,47,05_vs_1,routing_only,False,False,True,1.7764923572540283,1.3502589464187622,0.0096435546875,0.07136404697380307,1.426434193846333,1.4010056468504895,2214,158
qwen,12,10,49,05_vs_1,routing_only,False,False,True,2.530407428741455,1.4089230298995972,0.00079345703125,0.005380794701986755,1.4260008060774267,nan,2416,13
qwen,12,10,52,05_vs_1,routing_only,False,False,True,1.8208011388778687,1.3628226518630981,0.00079345703125,0.005858494817485353,1.4389635152567501,nan,2219,13
qwen,12,10,53,05_vs_1,routing_only,False,False,True,1.8815759420394897,1.3786604404449463,0.0042724609375,0.0344149459193707,1.435261189058467,1.407812145778111,2034,70
qwen,12,10,58,05_vs_1,routing_only,False,False,True,3.707745313644409,1.523337721824646,0.00970458984375,0.06982872200263504,1.428104954536515,1.3946215109255329,2277,159
qwen,12,11,14,0_vs_05,hc_only,True,False,False,1.100426197052002,1.382287859916687,0.00128173828125,0.009126466753585397,1.4472070718422914,nan,2301,21
qwen,12,11,15,0_vs_05,hc_only,True,False,False,1.3303898572921753,1.3575562238693237,0.00225830078125,0.014688368400158794,1.4468170817573187,1.4699256742322766,2519,37
qwen,12,11,17,05_vs_1,routing_only,False,False,True,1.64854896068573,1.4241291284561157,0.00018310546875,0.0013363028953229399,1.4515372393125947,nan,2245,3
qwen,12,11,18,05_vs_1,routing_only,True,False,True,1.4559857845306396,1.4075767993927002,0.00042724609375,0.0032213529682466636,1.4489648437587774,nan,2173,7
qwen,12,11,18,0_vs_05,hc_only,True,False,True,1.4559857845306396,1.4075767993927002,0.00042724609375,0.0032213529682466636,1.4489648437587774,nan,2173,7
qwen,12,11,19,05_vs_1,routing_only,False,False,True,1.4814319610595703,1.411795973777771,0.00323486328125,0.02495291902071563,1.434733145205539,1.4184982799134165,2124,53
