method,alpha,layer,groups,group_size_pattern,num_groups,unique_group_count_1,unique_group_count_2,unique_group_count_3,unique_group_count_4,unique_group_rate_1,unique_group_rate_2,unique_group_rate_3,unique_group_rate_4,mean_unique_groups,mean_intragroup_output_distance,initial_pairwise_same_group_routing_mass
legacy_pairwise_hc,0.9,20,"[[0],[1,2,4,6,7,8,9,10,11,14,16,17,18,21,28,29,30,32,34,39,40,43,45,48,49,50,51,53,56,57,58],[3],[5],[12],[13],[15],[19],[20],[22],[23],[24],[25],[26],[27],[31],[33],[35],[36],[37],[38],[41],[42],[44],[46],[47],[52],[54],[55],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8339,14644,19528,23025,0.1272430419921875,0.22344970703125,0.2979736328125,0.3513336181640625,2.8733978271484375,2.8614776206272903,1.731781005859375
objective_aware,0.9,21,"[[0,1,2,5,6,9,11,12,17,18,20,23,24,27,30,33,34,36,38,40,41,43,44,45,47,48,49,51,56,58,59],[3],[4],[7],[8],[10],[13],[14],[15],[16],[19],[21],[22],[25],[26],[28],[29],[31],[32],[35],[37],[39],[42],[46],[50],[52],[53],[54],[55],[57]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7575,16239,20450,21272,0.1155853271484375,0.2477874755859375,0.312042236328125,0.3245849609375,2.8456268310546875,3.3466323855102704,1.7489166259765625
legacy_pairwise_hc,0.9,21,"[[0,1,2,5,6,9,11,12,17,18,20,24,27,30,33,34,36,38,40,41,43,44,45,47,48,49,51,56,58,59],[3],[4],[7],[8],[10],[13],[14],[15],[16],[19],[21],[22],[23,39],[25],[26],[28],[29],[31],[32],[35],[37],[42],[46],[50],[52],[53],[54],[55],[57]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6999,15757,21016,21764,0.1067962646484375,0.2404327392578125,0.3206787109375,0.33209228515625,2.8780670166015625,3.2906873649960264,1.6668701171875
objective_aware,0.9,22,"[[0,1,3,7,13,16,18,20,21,22,23,24,25,26,27,29,30,31,33,36,38,39,40,43,46,50,51,53,55,56,58],[2],[4],[5],[6],[8],[9],[10],[11],[12],[14],[15],[17],[19],[28],[32],[34],[35],[37],[41],[42],[44],[45],[47],[48],[49],[52],[54],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6145,16159,22698,20534,0.0937652587890625,0.2465667724609375,0.346343994140625,0.313323974609375,2.8792266845703125,4.275939294856082,1.6486358642578125
legacy_pairwise_hc,0.9,22,"[[0,3,7,8,13,16,18,20,22,23,24,25,26,27,29,30,31,33,36,38,39,40,43,46,50,53,55,56,58],[1],[2,21],[4],[5],[6,51],[9],[10],[11],[12],[14],[15],[17],[19],[28],[32],[34],[35],[37],[41],[42],[44],[45],[47],[48],[49],[52],[54],[57],[59]]","[29,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5124,14673,23810,21929,0.07818603515625,0.2238922119140625,0.363311767578125,0.3346099853515625,2.954345703125,4.144447317894767,1.4949188232421875
objective_aware,0.9,23,"[[0,2,6,7,8,9,12,14,17,18,19,21,23,25,28,30,31,32,33,34,36,39,40,41,42,43,49,51,53,55,57],[1],[3],[4],[5],[10],[11],[13],[15],[16],[20],[22],[24],[26],[27],[29],[35],[37],[38],[44],[45],[46],[47],[48],[50],[52],[54],[56],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5712,17605,20315,21904,0.087158203125,0.2686309814453125,0.3099822998046875,0.334228515625,2.8912811279296875,5.923755395540627,1.638824462890625
legacy_pairwise_hc,0.9,23,"[[0,2,6,7,8,9,12,14,17,18,19,23,25,28,31,32,33,34,36,39,40,41,42,43,51,53,55,57,59],[1,30],[3],[4],[5,21],[10],[11],[13],[15],[16],[20],[22],[24],[26],[27],[29],[35],[37],[38],[44],[45],[46],[47],[48],[49],[50],[52],[54],[56],[58]]","[29,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3947,15717,23281,22591,0.0602264404296875,0.2398223876953125,0.3552398681640625,0.3447113037109375,2.98443603515625,5.579442432113722,1.4091949462890625
objective_aware,0.75,0,"[[0,1,3,7,11,12,13,14,15,16,17,20,21,22,23,24,27,29,30,35,38,44,47,48,49,52,53,54,55,56,57],[2],[4],[5],[6],[8],[9],[10],[18],[19],[25],[26],[28],[31],[32],[33],[34],[36],[37],[39],[40],[41],[42],[43],[45],[46],[50],[51],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7819,18319,19684,19714,0.1193084716796875,0.2795257568359375,0.30035400390625,0.300811767578125,2.7826690673828125,0.22518033292344822,1.8547821044921875
legacy_pairwise_hc,0.75,0,"[[0,7,11,12,13,15,16,17,20,21,22,24,27,29,30,35,44,47,48,49,52,54,56,57],[1,36],[2,19],[3],[4],[5],[6],[8,42],[9],[10,34,50],[14],[18],[23,32],[25],[26],[28],[31],[33],[37],[38],[39],[40],[41],[43],[45],[46],[51],[53,55],[58],[59]]","[24,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3308,13606,26252,22370,0.05047607421875,0.207611083984375,0.40057373046875,0.341339111328125,3.03277587890625,0.20032294729435948,1.3046417236328125
objective_aware,0.75,1,"[[0],[1,2,4,5,6,7,9,11,12,13,14,15,20,25,29,30,31,32,37,38,39,41,43,48,49,50,51,54,55,57,58],[3],[8],[10],[16],[17],[18],[19],[21],[22],[23],[24],[26],[27],[28],[33],[34],[35],[36],[40],[42],[44],[45],[46],[47],[52],[53],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7069,16971,23407,18089,0.1078643798828125,0.2589569091796875,0.3571624755859375,0.2760162353515625,2.80133056640625,0.3328406582276026,1.781219482421875
legacy_pairwise_hc,0.75,1,"[[0,33],[1,4,5,6,7,9,11,12,14,15,20,25,31,32,39,41,43,49,50,54,55,57,58],[2,17,37],[3],[8],[10],[13,29,51],[16],[18],[19],[21,38],[22,28],[23],[24],[26],[27],[30,44],[34],[35],[36],[40],[42],[45],[46],[47],[48],[52],[53],[56],[59]]","[23,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4966,10018,22377,28175,0.075775146484375,0.152862548828125,0.3414459228515625,0.4299163818359375,3.1255035400390625,0.30194803284828203,1.2353057861328125
objective_aware,0.75,2,"[[0],[1,3,4,5,7,10,13,15,17,19,20,21,22,25,26,28,29,30,31,33,35,36,39,40,41,47,48,49,50,53,58],[2],[6],[8],[9],[11],[12],[14],[16],[18],[23],[24],[27],[32],[34],[37],[38],[42],[43],[44],[45],[46],[51],[52],[54],[55],[56],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9040,14988,19933,21575,0.137939453125,0.22869873046875,0.3041534423828125,0.3292083740234375,2.8246307373046875,0.37679169222872744,1.8178863525390625
legacy_pairwise_hc,0.75,2,"[[0],[1,3,4,5,7,13,17,19,20,22,25,28,29,30,31,33,36,39,40,41,48,49,58],[2],[6],[8],[9],[10],[11],[12,15,50],[14],[16],[18],[21,53],[23,47],[24],[26,35],[27],[32,56],[34,55],[37],[38],[42],[43],[44],[45,46],[51],[52],[54],[57],[59]]","[23,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3881,11619,23379,26657,0.0592193603515625,0.1772918701171875,0.3567352294921875,0.4067535400390625,3.11102294921875,0.3524370438042488,1.2189788818359375
objective_aware,0.75,3,"[[0],[1],[2,3,5,6,8,10,15,16,18,19,22,25,26,29,30,31,32,33,34,35,37,39,40,44,45,47,48,49,52,57,58],[4],[7],[9],[11],[12],[13],[14],[17],[20],[21],[23],[24],[27],[28],[36],[38],[41],[42],[43],[46],[50],[51],[53],[54],[55],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7466,19291,20250,18529,0.113922119140625,0.2943572998046875,0.308990478515625,0.2827301025390625,2.760528564453125,0.4433297821270522,1.8755950927734375
legacy_pairwise_hc,0.75,3,"[[0,12],[1,21,44],[2,8],[3,13],[4],[5,16,31],[6,10,18,22,32,34,35,39,45,48,52,56],[7,23],[9],[11,42],[14],[15,30],[17],[19,40,47],[20,27,28,54],[24],[25,26],[29,38],[33],[36],[37],[41],[43],[46],[49],[50,58,59],[51],[53],[55],[57]]","[12,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,711,6912,26186,31727,0.0108489990234375,0.10546875,0.399566650390625,0.4841156005859375,3.3569488525390625,0.3708647350254266,0.75750732421875
objective_aware,0.75,4,"[[0,1,3,6,7,9,14,15,16,18,20,21,22,24,25,26,27,28,29,30,39,41,44,45,46,47,50,51,54,55,58],[2],[4],[5],[8],[10],[11],[12],[13],[17],[19],[23],[31],[32],[33],[34],[35],[36],[37],[38],[40],[42],[43],[48],[49],[52],[53],[56],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9771,16215,16621,22929,0.1490936279296875,0.2474212646484375,0.2536163330078125,0.3498687744140625,2.80426025390625,0.42088472798306453,1.89044189453125
legacy_pairwise_hc,0.75,4,"[[0,3,6,9,16,18,20,21,22,24,25,26,27,28,29,41,44,45,46,51,54,55,58,59],[1,15],[2],[4],[5],[7,30],[8],[10],[11],[12,14,34],[13],[17],[19],[23],[31],[32,47],[33],[35,49,52],[36],[37],[38],[39],[40],[42],[43],[48],[50],[53],[56],[57]]","[24,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5657,13512,22294,24073,0.0863189697265625,0.2061767578125,0.340179443359375,0.3673248291015625,2.9885101318359375,0.3969836924159736,1.4624481201171875
objective_aware,0.75,5,"[[0,2,7,8,9,11,12,13,20,21,23,24,25,26,27,29,30,31,33,34,37,39,40,41,44,50,51,54,56,57,58],[1],[3],[4],[5],[6],[10],[14],[15],[16],[17],[18],[19],[22],[28],[32],[35],[36],[38],[42],[43],[45],[46],[47],[48],[49],[52],[53],[55],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9326,15910,18717,21583,0.142303466796875,0.242767333984375,0.2855987548828125,0.3293304443359375,2.8019561767578125,0.5085661870817985,1.8677215576171875
legacy_pairwise_hc,0.75,5,"[[0,7,8,13,20,21,24,25,26,27,28,30,34,39,41,44],[1,6,11,36],[2],[3],[4],[5],[9],[10],[12,31,33,40,50],[14,17,43,47,52],[15],[16],[18],[19],[22],[23],[29],[32,56],[35],[37,57],[38],[42],[45],[46],[48],[49],[51,58],[53,55],[54],[59]]","[16,5,5,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1674,10362,26852,26648,0.025543212890625,0.158111572265625,0.40972900390625,0.4066162109375,3.197418212890625,0.46550774296124775,1.009613037109375
objective_aware,0.75,6,"[[0,1,3,8,9,10,14,20,22,24,26,27,28,29,31,32,33,34,35,36,41,43,44,45,47,49,51,52,54,55,59],[2],[4],[5],[6],[7],[11],[12],[13],[15],[16],[17],[18],[19],[21],[23],[25],[30],[37],[38],[39],[40],[42],[46],[48],[50],[53],[56],[57],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,10487,16619,16406,22024,0.1600189208984375,0.2535858154296875,0.250335693359375,0.3360595703125,2.7624359130859375,0.8052936353350199,1.9712066650390625
legacy_pairwise_hc,0.75,6,"[[0,1,3,8,10,16,18,19,22,29,31,33,43,45,47,48,49,51,52,53,54,55,59],[2],[4],[5,30],[6],[7,41],[9,36],[11],[12],[13],[14],[15],[17],[20,32],[21],[23],[24,26,27,35],[25],[28,34],[37],[38],[39],[40],[42],[44],[46],[50],[56],[57],[58]]","[23,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,2552,13660,24797,24527,0.0389404296875,0.20843505859375,0.3783721923828125,0.3742523193359375,3.0879364013671875,0.7294860808461001,1.206268310546875
objective_aware,0.75,7,"[[0,1,3,4,7,9,11,14,15,16,17,18,20,21,23,24,27,30,31,34,36,38,40,41,42,43,44,45,46,56,57],[2],[5],[6],[8],[10],[12],[13],[19],[22],[25],[26],[28],[29],[32],[33],[35],[37],[39],[47],[48],[49],[50],[51],[52],[53],[54],[55],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9148,17550,17973,20865,0.13958740234375,0.267791748046875,0.2742462158203125,0.3183746337890625,2.7714080810546875,0.7822115144421977,1.9151458740234375
legacy_pairwise_hc,0.75,7,"[[0,6,14,40],[1,9,16,20,27,31,57],[2],[3],[4,15,17,18,21,30,34,42,44,45],[5,43],[7,41,46],[8],[10,37],[11],[12],[13],[19,24],[22],[23],[25,50],[26],[28],[29],[32,59],[33],[35,53],[36,38,56],[39,48],[47],[49],[51],[52],[54,55],[58]]","[10,7,4,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,498,8871,27027,29140,0.007598876953125,0.1353607177734375,0.4123992919921875,0.44464111328125,3.2940826416015625,0.7309085699014886,0.81805419921875
objective_aware,0.75,8,"[[0],[1,5,7,8,9,10,14,15,16,18,21,23,26,27,28,30,32,34,36,38,40,42,43,46,48,50,53,55,57,58,59],[2],[3],[4],[6],[11],[12],[13],[17],[19],[20],[22],[24],[25],[29],[31],[33],[35],[37],[39],[41],[44],[45],[47],[49],[51],[52],[54],[56]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,10791,18453,14313,21979,0.1646575927734375,0.2815704345703125,0.2183990478515625,0.3353729248046875,2.7244873046875,0.8742830712308166,2.051055908203125
legacy_pairwise_hc,0.75,8,"[[0],[1,5,7,14,26,32,36,42,57],[2,13],[3,4,8,9,16,30,34,40,43,46],[6],[10,21],[11],[12],[15],[17,19,25,28,29,41,45,54,59],[18],[20],[22],[23,38,53],[24],[27],[31],[33],[35],[37],[39],[44],[47],[48],[49],[50,58],[51],[52],[55],[56]]","[10,9,9,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1728,10819,24876,28113,0.0263671875,0.1650848388671875,0.37957763671875,0.4289703369140625,3.211151123046875,0.7936503543117182,1.0113525390625
objective_aware,0.75,9,"[[0,2,3,7,8,9,11,17,19,20,21,23,24,27,32,35,36,38,40,41,43,44,46,48,50,52,54,55,57,58,59],[1],[4],[5],[6],[10],[12],[13],[14],[15],[16],[18],[22],[25],[26],[28],[29],[30],[31],[33],[34],[37],[39],[42],[45],[47],[49],[51],[53],[56]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8687,18566,18810,19473,0.1325531005859375,0.283294677734375,0.287017822265625,0.2971343994140625,2.7487335205078125,0.8832778406399553,1.932220458984375
legacy_pairwise_hc,0.75,9,"[[0,2,3,9,11,16,17,18,21,35,40,41,43,46,48,50,52,58],[1],[4],[5],[6,13,15,30,44,51],[7],[8,19,20,59],[10],[12],[14],[22],[23,24,54],[25],[26],[27,57],[28],[29],[31],[32],[33],[34],[36],[37],[38,55],[39,49],[42],[45],[47],[53],[56]]","[18,6,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1170,11990,27434,24942,0.017852783203125,0.182952880859375,0.418609619140625,0.380584716796875,3.16192626953125,0.810179689195421,1.0382843017578125
objective_aware,0.75,10,"[[0,1,3,5,8,9,10,12,14,15,18,21,24,26,27,29,31,32,33,35,36,38,39,47,48,49,51,52,54,57,58],[2],[4],[6],[7],[11],[13],[16],[17],[19],[20],[22],[23],[25],[28],[30],[34],[37],[40],[41],[42],[43],[44],[45],[46],[50],[53],[55],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,10473,17013,16033,22017,0.1598052978515625,0.2595977783203125,0.2446441650390625,0.3359527587890625,2.756744384765625,0.9377074531329576,1.982269287109375
legacy_pairwise_hc,0.75,10,"[[0,15,36],[1,8,10,14,27,29,35,42,45,49,58],[2],[3],[4,9,59],[5,18,24,33,48],[6],[7,17,50],[11],[12,26,37,38,39],[13,22],[16],[19],[20],[21,31,32,47,57],[23],[25],[28],[30],[34],[40],[41],[43],[44],[46],[51,52],[53],[54],[55],[56]]","[11,5,5,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,945,10983,26050,27558,0.0144195556640625,0.1675872802734375,0.397491455078125,0.420501708984375,3.2240753173828125,0.8919233605265617,0.94683837890625
objective_aware,0.75,11,"[[0,1,5,6,8,10,11,14,18,19,20,21,23,27,28,30,33,35,36,37,38,40,43,46,48,49,50,51,53,55,58],[2],[3],[4],[7],[9],[12],[13],[15],[16],[17],[22],[24],[25],[26],[29],[31],[32],[34],[39],[41],[42],[44],[45],[47],[52],[54],[56],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,11274,15569,16879,21814,0.172027587890625,0.2375640869140625,0.2575531005859375,0.332855224609375,2.7512359619140625,1.1408787773501488,2.002410888671875
legacy_pairwise_hc,0.75,11,"[[0,8,55],[1,18],[2,4],[3],[5],[6,10,19,20,21,23,24,27,38,48],[7,12,14,22,31,37,39,40,46],[9,43,53],[11,28,51,58],[13],[15],[16],[17],[25],[26,33],[29,56],[30,35,49],[32],[34],[36],[41],[42],[44],[45],[47],[50],[52],[54],[57],[59]]","[10,9,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1200,12080,28617,23639,0.018310546875,0.184326171875,0.4366607666015625,0.3607025146484375,3.1397552490234375,0.9814869344234467,1.06304931640625
objective_aware,0.75,12,"[[0,1,2,3,4,6,8,9,12,14,15,23,25,27,28,32,33,35,38,40,41,43,44,46,48,50,51,52,54,55,57],[5],[7],[10],[11],[13],[16],[17],[18],[19],[20],[21],[22],[24],[26],[29],[30],[31],[34],[36],[37],[39],[42],[45],[47],[49],[53],[56],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,14464,14200,12353,24519,0.220703125,0.2166748046875,0.1884918212890625,0.3741302490234375,2.7160491943359375,1.2651502431079906,2.1627349853515625
legacy_pairwise_hc,0.75,12,"[[0,12,51],[1,8,28,35,50,55],[2,11,36,37,39],[3,6,14,15,23,41,44,46,54],[4,57],[5],[7,32],[9,25,33],[10],[13],[16],[17,18,47,53],[19],[20],[21],[22],[24,40],[26,30],[27,38,52],[29],[31],[34],[42],[43],[45],[48],[49],[56],[58],[59]]","[9,6,5,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1181,12462,24634,27259,0.0180206298828125,0.190155029296875,0.375885009765625,0.4159393310546875,3.1897430419921875,1.1064086154103279,1.004730224609375
objective_aware,0.75,13,"[[0],[1],[2,4,5,7,8,13,16,17,18,19,22,24,26,27,31,32,33,34,37,41,43,44,49,50,51,52,53,54,56,57,58],[3],[6],[9],[10],[11],[12],[14],[15],[20],[21],[23],[25],[28],[29],[30],[35],[36],[38],[39],[40],[42],[45],[46],[47],[48],[55],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8655,18526,17188,21167,0.1320648193359375,0.282684326171875,0.26226806640625,0.3229827880859375,2.7761688232421875,1.378102098357293,1.9027099609375
legacy_pairwise_hc,0.75,13,"[[0],[1],[2,33],[3],[4,5,7,8,15,16,17,18,27,29,34,36,37,41,43,44,51,52,53,54,56,58],[6,20,57],[9,38],[10],[11],[12],[13,14],[19,32],[21],[22,59],[23],[24,31],[25],[26],[28],[30,35],[39],[40],[42],[45],[46],[47],[48],[49],[50],[55]]","[22,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1181,12638,31648,20069,0.0180206298828125,0.192840576171875,0.48291015625,0.3062286376953125,3.0773468017578125,1.2162106277042404,1.11944580078125
objective_aware,0.75,14,"[[0,2,3,6,7,11,13,16,18,19,20,21,23,24,25,26,27,28,30,31,32,39,41,44,47,51,52,55,56,57,59],[1],[4],[5],[8],[9],[10],[12],[14],[15],[17],[22],[29],[33],[34],[35],[36],[37],[38],[40],[42],[43],[45],[46],[48],[49],[50],[53],[54],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,10258,16888,14982,23408,0.156524658203125,0.2576904296875,0.228607177734375,0.357177734375,2.78643798828125,1.7295455553198373,1.940826416015625
legacy_pairwise_hc,0.75,14,"[[0,36,40],[1],[2,3,4,5,11,23,25,26,27,30,42,44,47,51,52,55,59],[6],[7,16,20,21,24,32],[8,9],[10,33],[12,15],[13,57],[14],[17],[18],[19],[22,31],[28,41],[29],[34,53],[35],[37],[38],[39],[43],[45],[46],[48],[49],[50],[54],[56],[58]]","[17,6,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1130,11318,30001,23087,0.017242431640625,0.172698974609375,0.4577789306640625,0.3522796630859375,3.1450958251953125,1.5888110539927986,1.0182037353515625
objective_aware,0.75,15,"[[0,26,52],[1,2,6,7,10,11,15,16,18,21,23,25,31,33,34,35,36,38,39,40,41,42,45,46,48,50,53,54,55],[3],[4],[5],[8],[9],[12],[13],[14],[17],[19],[20],[22],[24],[27],[28],[29],[30],[32],[37],[43],[44],[47],[49],[51],[56],[57],[58],[59]]","[29,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,14734,12811,13307,24684,0.224822998046875,0.1954803466796875,0.2030487060546875,0.37664794921875,2.7315216064453125,2.1761985670383517,2.13494873046875
legacy_pairwise_hc,0.75,15,"[[0,26,47,52],[1,2],[3,25],[4,30],[5],[6,50],[7,10,23,33,34,38,46,54,55],[8,20,24],[9],[11],[12,56],[13],[14,43],[15,40,42,48,53],[16,35],[17],[18],[19],[21],[22],[27],[28,37],[29,58,59],[31,36,45],[32,57],[39],[41],[44],[49],[51]]","[9,5,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,956,12266,28635,23679,0.01458740234375,0.187164306640625,0.4369354248046875,0.3613128662109375,3.1449737548828125,1.955984013421195,1.0512542724609375
objective_aware,0.75,16,"[[0],[1],[2,8],[3],[4,5,11,14,15,16,18,20,21,22,25,27,28,29,31,32,33,34,38,40,41,43,44,46,47,48,51,52,55,59],[6],[7],[9],[10],[12],[13],[17],[19],[23],[24],[26],[30],[35],[36],[37],[39],[42],[45],[49],[50],[53],[54],[56],[57],[58]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,13371,15624,13392,23149,0.2040252685546875,0.2384033203125,0.204345703125,0.3532257080078125,2.7067718505859375,2.182042511231309,2.135284423828125
legacy_pairwise_hc,0.75,16,"[[0,12],[1,6,10,57],[2,8],[3],[4],[5,14,15,16,21,22,25,28,31,32,33,43,47,48,51,52,55],[7,36,53],[9,17,34],[11],[13],[18,38],[19],[20,59],[23],[24],[26,49],[27,58],[29,41],[30],[35],[37],[39],[40],[42],[44],[45],[46],[50],[54],[56]]","[17,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,2316,13327,29554,20339,0.03533935546875,0.2033538818359375,0.450958251953125,0.3103485107421875,3.03631591796875,1.8218773895694365,1.244415283203125
objective_aware,0.75,17,"[[0],[1],[2,3,6,7,9,13,15,16,18,21,24,26,31,32,33,34,35,40,41,42,44,45,48,50,51,52,54,55,56,57,58],[4],[5],[8],[10],[11],[12],[14],[17],[19],[20],[22],[23],[25],[27],[28],[29],[30],[36],[37],[38],[39],[43],[46],[47],[49],[53],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,11895,14236,14619,24786,0.1815032958984375,0.21722412109375,0.2230682373046875,0.378204345703125,2.7979736328125,2.2012760644317955,1.9637603759765625
legacy_pairwise_hc,0.75,17,"[[0,3,6,7,9,15,16,18,21,24,26,31,34,40,41,42,44,48,50,51,52,54,56,57,58],[1,10],[2],[4,11],[5,13],[8],[12],[14],[17],[19],[20],[22,32],[23],[25],[27],[28,29],[30],[33],[35],[36],[37],[38],[39],[43],[45,55],[46],[47],[49],[53],[59]]","[25,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3722,15295,25558,20961,0.056793212890625,0.2333831787109375,0.389984130859375,0.3198394775390625,2.972869873046875,2.027220703028386,1.389739990234375
objective_aware,0.75,18,"[[0,1,2,5,8,9,11,12,13,15,16,17,21,25,26,29,33,34,39,40,41,42,44,48,49,52,54,55,57,58,59],[3],[4],[6],[7],[10],[14],[18],[19],[20],[22],[23],[24],[27],[28],[30],[31],[32],[35],[36],[37],[38],[43],[45],[46],[47],[50],[51],[53],[56]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,10171,14360,17917,23088,0.1551971435546875,0.2191162109375,0.2733917236328125,0.352294921875,2.822784423828125,2.2241369416636805,1.8619232177734375
legacy_pairwise_hc,0.75,18,"[[0,2,5,6,8,9,11,12,15,16,17,18,21,25,26,29,33,34,40,41,44,48,49,54,55,57,58,59],[1,20,39],[3],[4],[7],[10],[13],[14],[19],[22],[23],[24],[27],[28,42],[30],[31],[32],[35],[36],[37],[38],[43],[45],[46],[47],[50],[51],[52],[53],[56]]","[28,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7044,13829,21388,23275,0.10748291015625,0.2110137939453125,0.32635498046875,0.3551483154296875,2.929168701171875,2.111936905621234,1.5892181396484375
