model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
mixtral,10,5,7,0_vs_05,shared_0_05,True,True,True,1.4139246940612793,0.8410376906394958,0.02337646484375,0.045978391356542615,1.1759133365260166,1.1668595016469532,8330,383
mixtral,10,6,7,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4157603979110718,0.8581163883209229,0.01043701171875,0.0251211987659762,1.2061381866109866,1.1872292331784788,6807,171
mixtral,10,6,7,0_vs_05,shared_0_05,True,True,False,1.4157603979110718,0.8581163883209229,0.01043701171875,0.0251211987659762,1.2061381866109866,1.1872292331784788,6807,171
mixtral,11,0,1,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4954417943954468,0.7612332701683044,0.09912109375,0.21096388672382438,1.1431231009368619,1.118612581873175,7698,1624
mixtral,11,0,1,0_vs_05,shared_0_05,True,True,False,1.4954417943954468,0.7612332701683044,0.09912109375,0.21096388672382438,1.1431231009368619,1.118612581873175,7698,1624
mixtral,11,0,6,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4284156560897827,0.7330570816993713,0.07928466796875,0.15768390386016023,1.158737961022881,1.1258464325749937,8238,1299
mixtral,11,0,6,0_vs_05,shared_0_05,True,True,False,1.4284156560897827,0.7330570816993713,0.07928466796875,0.15768390386016023,1.158737961022881,1.1258464325749937,8238,1299
mixtral,11,0,7,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4415510892868042,0.714632511138916,0.02032470703125,0.03889278206026629,1.183920825315786,1.1291470266319252,8562,333
mixtral,11,0,7,0_vs_05,shared_0_05,True,True,False,1.4415510892868042,0.714632511138916,0.02032470703125,0.03889278206026629,1.183920825315786,1.1291470266319252,8562,333
mixtral,11,1,6,05_vs_1,hybrid_only_vs_routing,True,True,False,1.4850927591323853,0.7602497339248657,0.04254150390625,0.0806712962962963,1.1479694772649693,1.1234666150132757,8640,697
mixtral,11,1,6,0_vs_05,shared_0_05,True,True,False,1.4850927591323853,0.7602497339248657,0.04254150390625,0.0806712962962963,1.1479694772649693,1.1234666150132757,8640,697
mixtral,11,1,7,05_vs_1,hybrid_only_vs_routing,True,True,False,1.9003033638000488,0.9397923350334167,0.05126953125,0.10693825588796944,1.1858427031946213,1.1443033167294094,7855,840
mixtral,11,1,7,0_vs_05,shared_0_05,True,True,False,1.9003033638000488,0.9397923350334167,0.05126953125,0.10693825588796944,1.1858427031946213,1.1443033167294094,7855,840
mixtral,11,2,4,05_vs_1,routing_only,False,False,True,2.2182929515838623,1.0325738191604614,0.06719970703125,0.1372646802144371,1.2232567021829235,1.1745800543221205,8021,1101
mixtral,11,2,5,05_vs_1,shared_05_1,True,True,True,1.810272455215454,0.867425799369812,0.12103271484375,0.26387225548902193,1.1629955568396086,1.1276215364761084,7515,1983
mixtral,11,2,5,0_vs_05,shared_0_05,True,True,True,1.810272455215454,0.867425799369812,0.12103271484375,0.26387225548902193,1.1629955568396086,1.1276215364761084,7515,1983
mixtral,11,2,6,05_vs_1,routing_only,False,False,True,1.8591829538345337,0.9689816236495972,0.0081787109375,0.014111204717775905,1.2376667221956326,1.1602030298603114,9496,134
